ID,Title,url,images,Type,Period,Materials,Measurements,Artist,Description,Illusion,Credit Line
2005.5.390,Framed Embroidered Blue Silk Crepe Fragment from a Robe,https://search.museums.ualberta.ca/21-19612,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_390_s23-01v01.jpg,fragment,Ming 17th century,gold wrapped silk thread; silk; plexiglas; wood; embroidery,overall: 104 cm x 113.5 cm,unknown,"Blue silk crepe fragment embroidered with two qilin, which resemble dragons but have hooves instead of claws. This fragment is from a robe, and the two qilin have wrapped around the wearer's collar. The qilin have been rendered in gold metal-wrapped threads, which have been couched into place to add texture to their bodies. They are surrounded by peonies, other flowers, and auspicious symbols. Even though use of the dragon motif was restricted through the Ming (1368-1644) and Qing (1644-1911) dynasties, civilians and lower-ranking courtiers still coveted dragon designs. In order to avoid violating regulations set out by the imperial courts, variations of the dragon motif were applied to textiles, garments, and other material culture.",,Gift of Sandy and Cécile Mactaggart
2005.5.572.1.1,Right Side of the Front Panel of a Rank Badge for a Fifth Rank Civil Official,https://search.museums.ualberta.ca/21-20652,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_390_s23-01v01.jpg,rank badge,Qing 19th century,copper-wrapped silk thread; gold wrapped silk thread; ink; tapestry weave; linen; silk; silver wrapped silk thread,overall: 28.6 cm x 14.7 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.292.2,Embroidered Blue Silk Fragmentary Panel from a Woman's Surcoat,https://search.museums.ualberta.ca/21-20854,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_292_002_s19-12v01.jpg,panel,Qing 19th century,silk; silk floss; silk jacquard; silk twill; embroidery,overall: 84.6 cm x 57 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.590,Front and Back Panels of a Rank Badge,https://search.museums.ualberta.ca/21-19812,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_590_002_re_s19-12v01.jpg,rank badge,Qing 19th-20th centuries,silk; silk satin; embroidery; paper,,unknown,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. This badge is considered incomplete, as there is no bird or beast in the design. Surrounding the central blank space are clouds set against a dark background, with a scholar’s rock and wave-like pattern at the bottom.",,Gift of Sandy and Cécile Mactaggart
2005.5.632,Spectacles and Case,https://search.museums.ualberta.ca/21-19854,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_632_s20-02v01.jpg,spectacles and case,Qing 18th-19th centuries,silk; brass; silk cord; glass,,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.1.1.29,Album Leaf from Illustrations of Costumes from the Qianlong Court,https://search.museums.ualberta.ca/21-20237,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_029_s21-03v01.jpg,album leaf,Qing 18th century,ink; silk; paper,sheet: 42.2 cm x 40.8 cm; image: 33.6 cm x 32.2 cm,unknown,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the right leaf of one folio (attached to 2004.19.1.28) and it contains eight columns of regular script calligraphy describing the regulations of a winter court robe (chaopao), the second style for the empress dowager and empress. The text on this leaf continues onto the attached leaf on the left side.","皇太后 皇后冬朝袍二 謹按 本朝定制 皇太后 皇后冬朝袍 色用明黃 披領及袖俱石青 片金加海龍緣 肩上下襲朝褂處亦加緣 繡文...Translation of the Chinese text: ""Winter court… 

													皇太后 皇后冬朝袍二 謹按 本朝定制 皇太后 皇后冬朝袍 色用明黃 披領及袖俱石青 片金加海龍緣 肩上下襲朝褂處亦加緣 繡文...Translation of the Chinese text: ""Winter court robe, chaopao, the second style for the Empress Dowager and Empress/In accordance with the decree of the present dynasty:/The winter robes of the Empress Dowager and Empress are bright yellow in colour, with the flared shoulder collar and sleeves in azurite-blue colour with golden bands trimmed with seal fur. Also, at the joint places of the sleeves and shoulders decorate with trimming, just like [the trimming on] the court vest. [text continued on left leaf, 2004.19.1.1.28]""
(Translated and transcribed by Lisa Claypool, Ed., China’s Imperial Modern: The Painter’s Craft, Edmonton, AB: University of Alberta Museums, 2012, p. 104; Modified by Isabel Pi-fen Chueh)
On the reverse of the piece ""(39)"" is handwritten in pencil on the upper left corner.  Below the pencil number there are two black ink markings. 
Read More +",Gift of Sandy and Cécile Mactaggart
2005.5.116,Black and Gold Silk Yardage for a Man's Official Court Robe,https://search.museums.ualberta.ca/21-19338,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_116_re_m01_s23-01v01.jpg,yardage,Qing 19th century,gold wrapped silk thread; silk brocade; silk twill,overall: 498 cm x 79 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.537.1,Silk Tapestry Weave Panel,https://search.museums.ualberta.ca/21-20826,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_537_001_s19-12v01.jpg,panel,Qing 20th century,gold wrapped silk thread; peacock feathers; silk; silk brocade; silk satin; tapestry weave,overall: 69.9 cm x 51.9 cm,unknown,"Silk tapestry weave panel with a fragment of a five-clawed dragon trimmed with brocade fabric and lined with plain silk. The dragon is green with peacock-feather threads and surrounded by clouds, flaming pearls, and waves. Gold metal-wrapped threads outline the dragon, clouds, and waves.",,Gift of Sandy and Cécile Mactaggart
2005.5.364.2,Fragmentary Panel from an Imperial Robe,https://search.museums.ualberta.ca/21-20834,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_364_002_s19-12v01.jpg,panel,Qing 19th century,gold wrapped silk thread; silk; silk satin; silk tapestry weave,overall: 81.9 cm x 53.7 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.145.2,Red Silk Cut Velvet Hanging,https://search.museums.ualberta.ca/21-20881,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_145_002_re_s21-03v01.jpg,hanging,Qing 19th century,silk; silk velvet brocade,overall: 195.1 cm x 177.1 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.337.2.1,Base of Black Lacquer Hat Storage Box,https://search.museums.ualberta.ca/21-21017,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_145_002_re_s21-03v01.jpg,box,Qing 19th-20th centuries,black lacquer with metal plate,overall: 10.2 cm x 36.9 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.215,Embroidered Cream Silk Picture,https://search.museums.ualberta.ca/21-19437,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_215_ve_s20-02v01.jpg,hanging,Modern 20th century,off-white silk satin embroidered with silk,overall: 208.4 cm x 69.6 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.310,Silk Tapestry Weave Dragon and Phoenix Roundel,https://search.museums.ualberta.ca/21-19532,https://media.museums.ualberta.ca/UAAC/full/2005/05_005_310s01v01.jpg,roundel,Ming 16th century,silk tapestry weave,overall: 33.5 cm x 32.7 cm; frame: 53.5 cm x 53.6 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.211,Embroidered Blue Silk Jacket for a Woman,https://search.museums.ualberta.ca/21-19433,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_211_ve_s20-02v01.jpg,jacket,Qing 19th century,pale blue silk damask embroidered with silk and edged with embroidered off-white silk satin sleeve bands and facings,overall: 107.8 cm x 136.6 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.506.1,Silk Tapestry Weave Sleeve Band,https://search.museums.ualberta.ca/21-20803,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_506_001_s19-12v01.jpg,sleeve band,Qing 19th century,ink; silk; silk brocade; silk satin; silk tapestry weave; silk brocade ribbon; adhesive,overall: 64.4 cm x 30.1 cm,unknown,"A silk tapestry weave sleeve band that has been attached to a thick brocade border and lining, possibly to recreate it into a decorative object. This sleeve band mirrors the scene of its partner, which depicts five children - all boys - playing in a garden amongst peonies, peaches, trees, and rocks. The children are dressed in garments that were popular for youth in the Qing Dynasty (1644-1911). A boy near the top of the band holds a conch shell, which is an auspicious Buddhist symbol. Although this band is woven in kesi, details have been added with painted ink, including colour gradients in the flowers and children's clothing. Sleeve bands are the wide decorated cuffs attached to women's robes and jackets, often made and sold separately from the rest of the garment. They became important commercial objects in the Qing Dynasty as they are modular accessories that could be purchased in a market and attached to the garment at home.",,Gift of Sandy and Cécile Mactaggart
2005.5.514,Silk Brocade Yardage,https://search.museums.ualberta.ca/21-19736,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_514_g02_s22-02v01.jpg,yardage,Qing 20th century,gold wrapped silk thread; silk brocade,overall: 79 cm x 773 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2010.20.2.1,"Mustard Seed Garden Painting Manual, 1st edition, chapter 1",https://search.museums.ualberta.ca/21-23661,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_514_g02_s22-02v01.jpg,book,Qing 19th century,"printed woodblock, thread binding",overall: 26.1 cm x 18 cm x .8 cm,Wang Gai,"One imprint of the Jieziyuan huazhuan [Mustard Seed Garden Painting Manual], illustrated by Wang Gai. 5 vols, chapter 1. Woodblock printed, thread binding. Later 19th century imprint of original 1679 edition on landscape published by Li Yü in Nanjing.",,Gift of Sandy and Cécile Mactaggart
2005.5.437,Green and Gold Silk Brocade,https://search.museums.ualberta.ca/21-19659,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_437_re_g02_s22-02v01.jpg,yardage,Qing 19th century,gold wrapped silk thread; silk brocade,overall: 276.5 cm x 101.5 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.42,Birds,https://search.museums.ualberta.ca/21-19107,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_042_d01_s22-02v01.jpg,hanging scroll,Modern 20th century,ink on paper,sheet: 165.1 cm x 59.4 cm; image: 98.9 cm x 39.9 cm,Pan Tianshou,A hanging scroll painting of two birds and a rock.,Signed by Sanmen Lin Ren and impressed with 1 seal of the artist.  There is an attached inscription by Zhu Lesan that is dated 1964.,Gift of Sandy and Cécile Mactaggart
2005.5.295.3,Embroidered Red Silk Cushion Cover,https://search.museums.ualberta.ca/21-20861,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_295_003_re_s22-02v01.jpg,cushion cover,Qing 19th century,gold wrapped silk thread; silk; silk brocade; silk satin; embroidery,overall: 58.6 cm x 65.8 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.380.2,Embroidered Yellow Silk Sleeve Band,https://search.museums.ualberta.ca/21-20840,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_295_003_re_s22-02v01.jpg,sleeve band,Qing 18th century,silk; silk brocade ribbon; silk floss; silk satin; embroidery,overall: 101.1 cm x 16.2 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.12.72,grey round stone,https://search.museums.ualberta.ca/13-171450,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_295_003_re_s22-02v01.jpg,talisman,,,,,"Small grey round stone, with scalloped oval white spot on one side; letters written in black in on the white spot reads 'HUG"", remnants of paper on one end of spot.",,Bequest of Lois Hole
2005.5.434,Blue Silk Brocade Hanging,https://search.museums.ualberta.ca/21-19656,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_434_ve_s20-02v01.jpg,hanging,Qing 17th-18th centuries,cotton; gold wrapped silk thread; silk; silk brocade; nylon netting,overall: 230 cm x 205.2 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.148,Green Silk Tapestry Weave Skirt for a Woman,https://search.museums.ualberta.ca/21-19370,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_148_ve_s19-12v01.jpg,skirt,Qing 19th century,green silk and metal-wrapped thread tapestry weave,overall: 87.5 cm x 63.5 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.532,Brocade Silk Hanging,https://search.museums.ualberta.ca/21-19754,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_532_re_s23-01v01.jpg,hanging,Qing 19th century,gold wrapped silk thread; ink; silk; silk brocade; silk satin,overall: 140.9 cm x 79.5 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.368,Embroidered Green Silk Informal Robe for a Woman,https://search.museums.ualberta.ca/21-19590,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_368_ve_s21-03v01.jpg,robe,Qing 19th century,green silk twill embroidered with silk,overall: 140 cm x 132 cm; neck to hem: 140 cm; cuff to cuff: x 132 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.75,Silk Formal Vest for a Woman,https://search.museums.ualberta.ca/21-19297,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_075_ve_s19-12v01.jpg,vest,Qing 19th century,dark blue silk satin embroidered with silk and metal-wrapped threads and edged with green silk fringe,overall: 106 cm x 86 cm; neck to hem: 106 cm,unknown,"This embroidered vest with a fringe features a rank badge with a crane - which represents the first civil rank - indicating that the female wearer’s patriarch likely held this position. The design appears on both the front and back surrounded by symmetrical embroidered dragons and phoenixes. Ruyi-shaped clouds in blue, red, yellow, and green adorn the black silk. The lower part is decorated with motifs of rocks, curling waves, and diagonally-striped water. The hem of the vest is trimmed with a long fringe of green silk.",,Gift of Sandy and Cécile Mactaggart
