url,images,Accession Number,Artist,Category,Credit Line,Culture,Date Made,Description,Inscriptions and Colophons,Materials,Materials Glossary,Measurements,Object Type,Period,Place Made,Title
https://search.museums.ualberta.ca/21-20623,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_549_002_ve_s19-12v01.jpg,2005.5.549.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; silk; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 31.3 cm x 31 cm,rank badge,Qing 19th century,China,Back Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-20082,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_003_009_s21-03v01.jpg,2004.19.3.9,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"A painting of red flower, four butterflies, a black beetle and a hornet.",,ink; paper,,sheet: 43.1 cm x 35.3 cm; image: 31.2 cm x 23.4 cm,album leaf,Qing 18th-19th centuries,China,Album Leaf from Insects
https://search.museums.ualberta.ca/21-20696,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_593_001_ve_s19-12v01.jpg,2005.5.593.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fourth Rank Military Official (Tiger)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,copper-wrapped silk thread; gold wrapped silk thread; ink; linen; silk; silver wrapped silk thread; tapestry weave,,,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for a Fourth Rank Military Official
https://search.museums.ualberta.ca/21-23682,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_001_006_s20-02v01.jpg,2010.20.1.1.6,Gao Jin,published works,Gift of Sandy and Cécile Mactaggart,Chinese,1771,"One volume from the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Chapters 13 to 15. Volume 6 Tianzhang [Imperial essays]. Woodblock printed, thread binding.",,"printed woodblock, thread binding",,overall: 29.9 cm x 18.5 cm x 0.7 cm,book,,China: Beijing,"Magnificent Record of the Southern Tours, volume 6, chapters 13 to 15"
https://search.museums.ualberta.ca/21-19592,https://media.museums.ualberta.ca/UAAC/full/2005/05_005_370s01v01d02.jpg,2005.5.370,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; dye; linen; silk; cotton; wood; cloth tape; tapestry weave,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 85.5 cm x 93 cm,table frontal,Qing 19th century,China,Silk Tapestry Weave Table Frontal
https://search.museums.ualberta.ca/21-19946,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_002_s21-10v01.jpg,2004.19.2.2,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album leaf is a part of a 48-page album that depicts Chinese subjects participating in various aspects of daily life, including government business, daily life, cultural customs, modes of transportation, and corporal punishment. This leaf contains an ink and watercolour full-length portrait of a man in a Qing Dynasty civil official costume. He wears a dark blue surcoat with a rank badge over a Manchu dragon robe, which can be identified by the ""standing water"" hem visible at his legs. His hat is a qingdai guanmao, a type of official headwear from the Qing Dynasty, with a blue finial on top, and he also accessorizes with a court necklace and black boots with a white sole.","關部 ""guanbu""  Translation of the Chinese text: ""A customs official""",ink; paper,,sheet: 27.9 cm x 17.2 cm; image: 22.5 cm x 13.2 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Chinese Costumes
https://search.museums.ualberta.ca/21-20782,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_226_002_re_s19-12v01.jpg,2005.5.226.2,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,black silk gauze embroidered with silk and metal-wrapped threads,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 103.5 cm x 142 cm,skirt,Qing 20th century,China,Embroidered Black Silk Skirt
https://search.museums.ualberta.ca/21-20276,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_226_002_re_s19-12v01.jpg,2004.19.1.2,unknown,containers,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1785,A textile-covered folder that encloses the album leaves.,,paper; textile (linen ?),,overall: 96.5 cm x 134.9 cm,box,Qing 18th century,China,Inner Folder for Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-20723,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_226_002_re_s19-12v01.jpg,2005.5.564.1.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,,,ink; tapestry weave; metallic thread; linen; silk,,overall: 27.6 cm x 14.4 cm,rank badge,Qing 19th-20th centuries,China,Right Side of the Front Panel of a Rank Badge for a Fourth Rank Civil Official
https://search.museums.ualberta.ca/21-20967,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_440_001_ve_s19-12v01.jpg,2005.5.440.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk tapestry weave,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 25.2 cm x 17.2 cm,yardage,Qing 19th century,China,Blue Silk Tapestry Weave Uncut Platform Shoe for a Woman
https://search.museums.ualberta.ca/21-19833,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_611_re_s19-12v01.jpg,2005.5.611,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk floss; silk satin; embroidery; paper,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 35.5 cm x 37.5 cm,rank badge,Qing 19th century,China,Left Side of the Front Panel of a Rank Badge
https://search.museums.ualberta.ca/21-20009,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_026_s21-10v01.jpg,2004.19.2.26,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album leaf is a part of a 48-page album that depicts Chinese subjects participating in various aspects of daily life, including government business, daily life, cultural customs, modes of transportation, and corporal punishment. This leaf contains an ink and watercolour depiction of two male figures. The man on the left wears a belted long black robe, a tall black brimmed hat, and black boots. The man on the right, with a moustache, wears a long black robe, a tall black brimmed hat, and black boots. He also holds a large book or collection of documents with a red tassel and a symbol on the front.",,ink; paper,,sheet: 17.2 cm x 28 cm; image: 10.9 cm x 16.4 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Chinese Costumes
https://search.museums.ualberta.ca/21-20643,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_559_002_ve_s19-12v01.jpg,2005.5.559.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. This pair of rank badges features a tiger embroidered in metal-wrapped threads, which represents a fourth rank military official. The tiger is identified by its black stripes and a wan symbol on its forehead, indicating the tiger is a king. 
The front badge is made into two separate panels to accommodate the front opening of a surcoat, while the back badge is made in one piece. The patterns on the front and back badges are identical. The embroidery on this badge is rendered entirely in metal-wrapped threads of varying hues, all expertly couched in place with silk floss. The border contains bats and shou characters, which all act as lucky symbols for the wearer. The tiger is positioned in the middle of the badge, above rocks and standing water waves and surrounded by a sky filled with clouds and lotus flowers. The position of the sun on the right side of the badge indicates that the wearer was a woman, likely the spouse of a military official. The tiger is appliquéd onto the badge background so that it may be easily replaced with other beasts as the military official moves up through the ranks.",,gold wrapped silk thread; silk; silk satin; silver wrapped silk thread; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 29.9 cm x 30.2 cm,rank badge,Qing 19th-20th centuries,China,Back Panel of a Rank Badge for a Fourth Rank Military Official
https://search.museums.ualberta.ca/21-19771,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_549_002_re_s19-12v01.jpg,2005.5.549,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; silk; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,rank badge,Qing 19th century,China,Front and Back Panels of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-20234,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_026_s21-03v01.jpg,2004.19.1.1.26,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1759,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the left leaf of one folio (attached to 2004.19.1.27) depicting the back of a robe.","On the reverse of the piece ""(42)"" is handwritten in pencil on the upper right corner.",ink; silk; paper,,sheet: 42.2 cm x 40.8 cm; image: 29.4 cm x 37.7 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-19511,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_289_ve_g02_s22-02v01.jpg,2005.5.289,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1870,,,gold wrapped silk thread; silk floss; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 201.2 cm x 75.5 cm,yardage,Qing 19th century,China,Embroidered Blue Silk Yardage for a Woman's Vest
https://search.museums.ualberta.ca/21-20835,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_307_001_s19-12v01.jpg,2005.5.307.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,silk; silk brocade; silk satin; silk tapestry weave,"Tapestry Weave; Brocade											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 96.9 cm x 56.5 cm,panel,Qing 19th-20th centuries,China,Silk Tapestry Weave Panel from a Dragon Robe
https://search.museums.ualberta.ca/21-19260,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_038_s19-12v01.jpg,2005.5.38,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk satin; silk; silk brocade; silk floss; embroidery,"Brocade; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 38.2 cm x 46 cm,panel,Qing 19th century,China,Silk Panel made from a Fragment of a Woman's Skirt
https://search.museums.ualberta.ca/21-23664,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_038_s19-12v01.jpg,2010.20.2.4,Wang Gai,published works,Gift of Sandy and Cécile Mactaggart,Chinese,19th century,"One imprint of the Jieziyuan huazhuan [Mustard Seed Garden Painting Manual], illustrated by Wang Gai. 5 vols, chapter 4. Woodblock printed, thread binding. Later 19th century imprint of original 1679 edition on landscape published by Li Yü in Nanjing.",,"printed woodblock, thread binding",,overall: 26.1 cm x 18 cm x 1.1 cm,book,Qing 19th century,China,"Mustard Seed Garden Painting Manual, 1st edition, chapter 4"
https://search.museums.ualberta.ca/21-19583,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_361_ve_s21-03v01.jpg,2005.5.361,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,pale green-blue silk satin embroidered with silk,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 137 cm x 193 cm; neck to hem: 137 cm; cuff to cuff: x 193 cm,robe,Qing 19th century,China,Embroidered Green Silk Informal Robe for a Woman
https://search.museums.ualberta.ca/21-19813,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_591_001_re_s19-12v01.jpg,2005.5.591,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1736-1795,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
This pair of rank badges features a bear, representing a fifth rank military official. The bear insignia is distinguishable from the higher-ranking lion by the absence of a mane along its back, though the two designs share a similarity in overall appearance. This particular badge  is crafted entirely with knot stitches and couched cord. The border is adorned with stylized running dragons, bats, and shou characters (symbolizing longevity)",,silk and metal-wrapped thread embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,rank badge,Qing 18th century,China,Partial Front Panel and Back Panel of a Rank Badge for a Fifth Rank Military Official
